topic,cntry,year,attitude,dweight
atchctr,DK,2018,6,45
atchctr,DK,2018,7,135
atchctr,DK,2018,8,297
atchctr,DK,2018,9,325
atchctr,DK,2018,10,672
atchctr,DK,2018,NA,6
atchctr,EE,2002,0,0
atchctr,EE,2002,1,0
atchctr,EE,2002,2,0
atchctr,EE,2002,3,0
atchctr,EE,2002,4,0
atchctr,EE,2002,5,0
atchctr,EE,2002,6,0
atchctr,EE,2002,7,0
atchctr,EE,2002,8,0
atchctr,EE,2002,9,0
atchctr,EE,2002,10,0
atchctr,EE,2002,NA,0
atchctr,EE,2004,0,0
atchctr,EE,2004,1,0
atchctr,EE,2004,2,0
atchctr,EE,2004,3,0
atchctr,EE,2004,4,0
atchctr,EE,2004,5,0
atchctr,EE,2004,6,0
atchctr,EE,2004,7,0
atchctr,EE,2004,8,0
atchctr,EE,2004,9,0
atchctr,EE,2004,10,0
atchctr,EE,2004,NA,1989
atchctr,EE,2006,0,0
atchctr,EE,2006,1,0
atchctr,EE,2006,2,0
atchctr,EE,2006,3,0
atchctr,EE,2006,4,0
atchctr,EE,2006,5,0
atchctr,EE,2006,6,0
atchctr,EE,2006,7,0
atchctr,EE,2006,8,0
atchctr,EE,2006,9,0
atchctr,EE,2006,10,0
atchctr,EE,2006,NA,1517
atchctr,EE,2008,0,0
atchctr,EE,2008,1,0
atchctr,EE,2008,2,0
atchctr,EE,2008,3,0
atchctr,EE,2008,4,0
atchctr,EE,2008,5,0
atchctr,EE,2008,6,0
atchctr,EE,2008,7,0
atchctr,EE,2008,8,0
atchctr,EE,2008,9,0
atchctr,EE,2008,10,0
atchctr,EE,2008,NA,1661
atchctr,EE,2010,0,0
atchctr,EE,2010,1,0
atchctr,EE,2010,2,0
atchctr,EE,2010,3,0
atchctr,EE,2010,4,0
atchctr,EE,2010,5,0
atchctr,EE,2010,6,0
atchctr,EE,2010,7,0
atchctr,EE,2010,8,0
atchctr,EE,2010,9,0
atchctr,EE,2010,10,0
atchctr,EE,2010,NA,1793
atchctr,EE,2012,0,0
atchctr,EE,2012,1,0
atchctr,EE,2012,2,0
atchctr,EE,2012,3,0
atchctr,EE,2012,4,0
atchctr,EE,2012,5,0
atchctr,EE,2012,6,0
atchctr,EE,2012,7,0
atchctr,EE,2012,8,0
atchctr,EE,2012,9,0
atchctr,EE,2012,10,0
atchctr,EE,2012,NA,2380
atchctr,EE,2014,0,0
atchctr,EE,2014,1,0
atchctr,EE,2014,2,0
atchctr,EE,2014,3,0
atchctr,EE,2014,4,0
atchctr,EE,2014,5,0
atchctr,EE,2014,6,0
atchctr,EE,2014,7,0
atchctr,EE,2014,8,0
atchctr,EE,2014,9,0
atchctr,EE,2014,10,0
atchctr,EE,2014,NA,2051
atchctr,EE,2016,0,15.995303273200985
atchctr,EE,2016,1,10.003051638603216
atchctr,EE,2016,2,15.999745965003973
atchctr,EE,2016,3,41.99870055913924
atchctr,EE,2016,4,45.99941349029541
atchctr,EE,2016,5,219.98853409290305
atchctr,EE,2016,6,106.99207025766374
atchctr,EE,2016,7,271.0040882825852
atchctr,EE,2016,8,391.00242853164673
atchctr,EE,2016,9,302.01222515106207
atchctr,EE,2016,10,589.0050620436668
atchctr,EE,2016,NA,8.999429821968072
atchctr,EE,2018,0,22.00042068958282
atchctr,EE,2018,1,4.996928215026854
atchctr,EE,2018,2,25.00034826993942
atchctr,EE,2018,3,37.98532563447953
atchctr,EE,2018,4,41.9902303814888
atchctr,EE,2018,5,169.0053358674049
atchctr,EE,2018,6,101.00606656074523
atchctr,EE,2018,7,229.0108065009117
atchctr,EE,2018,8,367.994366466999
atchctr,EE,2018,9,311.97393524646753
atchctr,EE,2018,10,590.0384801626203
atchctr,EE,2018,NA,2.997777938842772
atchctr,ES,2002,0,0
atchctr,ES,2002,1,0
atchctr,ES,2002,2,0
atchctr,ES,2002,3,0
atchctr,ES,2002,4,0
atchctr,ES,2002,5,0
atchctr,ES,2002,6,0
atchctr,ES,2002,7,0
atchctr,ES,2002,8,0
atchctr,ES,2002,9,0
atchctr,ES,2002,10,0
atchctr,ES,2002,NA,1729.0009
atchctr,ES,2004,0,0
atchctr,ES,2004,1,0
atchctr,ES,2004,2,0
atchctr,ES,2004,3,0
atchctr,ES,2004,4,0
atchctr,ES,2004,5,0
atchctr,ES,2004,6,0
atchctr,ES,2004,7,0
atchctr,ES,2004,8,0
atchctr,ES,2004,9,0
atchctr,ES,2004,10,0
atchctr,ES,2004,NA,1662.9884
atchctr,ES,2006,0,0
atchctr,ES,2006,1,0
atchctr,ES,2006,2,0
atchctr,ES,2006,3,0
atchctr,ES,2006,4,0
atchctr,ES,2006,5,0
atchctr,ES,2006,6,0
atchctr,ES,2006,7,0
atchctr,ES,2006,8,0
atchctr,ES,2006,9,0
atchctr,ES,2006,10,0
atchctr,ES,2006,NA,1875.2934
atchctr,ES,2008,0,0
atchctr,ES,2008,1,0
atchctr,ES,2008,2,0
atchctr,ES,2008,3,0
atchctr,ES,2008,4,0
atchctr,ES,2008,5,0
atchctr,ES,2008,6,0
atchctr,ES,2008,7,0
atchctr,ES,2008,8,0
atchctr,ES,2008,9,0
atchctr,ES,2008,10,0
atchctr,ES,2008,NA,2576.0204
atchctr,ES,2010,0,0
atchctr,ES,2010,1,0
atchctr,ES,2010,2,0
atchctr,ES,2010,3,0
atchctr,ES,2010,4,0
atchctr,ES,2010,5,0
atchctr,ES,2010,6,0
atchctr,ES,2010,7,0
atchctr,ES,2010,8,0
atchctr,ES,2010,9,0
atchctr,ES,2010,10,0
atchctr,ES,2010,NA,1885
atchctr,ES,2012,0,0
atchctr,ES,2012,1,0
atchctr,ES,2012,2,0
atchctr,ES,2012,3,0
atchctr,ES,2012,4,0
atchctr,ES,2012,5,0
atchctr,ES,2012,6,0
atchctr,ES,2012,7,0
atchctr,ES,2012,8,0
atchctr,ES,2012,9,0
atchctr,ES,2012,10,0
atchctr,ES,2012,NA,1889
atchctr,ES,2014,0,0
atchctr,ES,2014,1,0
atchctr,ES,2014,2,0
atchctr,ES,2014,3,0
atchctr,ES,2014,4,0
atchctr,ES,2014,5,0
atchctr,ES,2014,6,0
atchctr,ES,2014,7,0
atchctr,ES,2014,8,0
atchctr,ES,2014,9,0
atchctr,ES,2014,10,0
atchctr,ES,2014,NA,1925
atchctr,ES,2016,0,49.979963600635564
atchctr,ES,2016,1,26.592592477798476
atchctr,ES,2016,2,36.98215508461002
atchctr,ES,2016,3,40.031075894832654
atchctr,ES,2016,4,44.281764030456586
atchctr,ES,2016,5,168.79038733243956
atchctr,ES,2016,6,108.553972542286
atchctr,ES,2016,7,214.40899139642733
atchctr,ES,2016,8,336.5436458587649
atchctr,ES,2016,9,283.5512614846231
atchctr,ES,2016,10,633.6587679982188
atchctr,ES,2016,NA,14.625411331653602
atchctr,ES,2018,0,34.55143612623217
atchctr,ES,2018,1,20.999749481678027
atchctr,ES,2018,2,30.166215896606452
atchctr,ES,2018,3,48.831635892391205
atchctr,ES,2018,4,41.475358605384834
atchctr,ES,2018,5,149.3275972008705
atchctr,ES,2018,6,115.0326958298683
atchctr,ES,2018,7,203.8904191255569
atchctr,ES,2018,8,319.43913453817356
atchctr,ES,2018,9,207.73900085687632
atchctr,ES,2018,10,480.73999917507155
atchctr,ES,2018,NA,15.80675780773162
atchctr,FI,2002,0,0
atchctr,FI,2002,1,0
atchctr,FI,2002,2,0
atchctr,FI,2002,3,0
atchctr,FI,2002,4,0
atchctr,FI,2002,5,0
atchctr,FI,2002,6,0
atchctr,FI,2002,7,0
atchctr,FI,2002,8,0
atchctr,FI,2002,9,0
atchctr,FI,2002,10,0
atchctr,FI,2002,NA,2000
atchctr,FI,2004,0,0
atchctr,FI,2004,1,0
atchctr,FI,2004,2,0
atchctr,FI,2004,3,0
atchctr,FI,2004,4,0
atchctr,FI,2004,5,0
atchctr,FI,2004,6,0
atchctr,FI,2004,7,0
atchctr,FI,2004,8,0
atchctr,FI,2004,9,0
atchctr,FI,2004,10,0
atchctr,FI,2004,NA,2022
atchctr,FI,2006,0,0
atchctr,FI,2006,1,0
atchctr,FI,2006,2,0
atchctr,FI,2006,3,0
atchctr,FI,2006,4,0
atchctr,FI,2006,5,0
atchctr,FI,2006,6,0
atchctr,FI,2006,7,0
atchctr,FI,2006,8,0
atchctr,FI,2006,9,0
atchctr,FI,2006,10,0
atchctr,FI,2006,NA,1896
atchctr,FI,2008,0,0
atchctr,FI,2008,1,0
atchctr,FI,2008,2,0
atchctr,FI,2008,3,0
atchctr,FI,2008,4,0
atchctr,FI,2008,5,0
atchctr,FI,2008,6,0
atchctr,FI,2008,7,0
atchctr,FI,2008,8,0
atchctr,FI,2008,9,0
atchctr,FI,2008,10,0
atchctr,FI,2008,NA,2195
atchctr,FI,2010,0,0
atchctr,FI,2010,1,0
atchctr,FI,2010,2,0
atchctr,FI,2010,3,0
atchctr,FI,2010,4,0
atchctr,FI,2010,5,0
atchctr,FI,2010,6,0
atchctr,FI,2010,7,0
atchctr,FI,2010,8,0
atchctr,FI,2010,9,0
atchctr,FI,2010,10,0
atchctr,FI,2010,NA,1878
atchctr,FI,2012,0,0
atchctr,FI,2012,1,0
atchctr,FI,2012,2,0
atchctr,FI,2012,3,0
atchctr,FI,2012,4,0
atchctr,FI,2012,5,0
atchctr,FI,2012,6,0
atchctr,FI,2012,7,0
atchctr,FI,2012,8,0
atchctr,FI,2012,9,0
atchctr,FI,2012,10,0
atchctr,FI,2012,NA,2197
atchctr,FI,2014,0,0
atchctr,FI,2014,1,0
atchctr,FI,2014,2,0
atchctr,FI,2014,3,0
atchctr,FI,2014,4,0
atchctr,FI,2014,5,0
atchctr,FI,2014,6,0
atchctr,FI,2014,7,0
atchctr,FI,2014,8,0
atchctr,FI,2014,9,0
atchctr,FI,2014,10,0
atchctr,FI,2014,NA,2087
atchctr,FI,2016,0,7
atchctr,FI,2016,1,6
atchctr,FI,2016,2,13
atchctr,FI,2016,3,25
atchctr,FI,2016,4,25
atchctr,FI,2016,5,61
atchctr,FI,2016,6,72
atchctr,FI,2016,7,189
atchctr,FI,2016,8,413
atchctr,FI,2016,9,526
atchctr,FI,2016,10,583
atchctr,FI,2016,NA,5
atchctr,FI,2018,0,2
atchctr,FI,2018,1,2
atchctr,FI,2018,2,10
atchctr,FI,2018,3,15
atchctr,FI,2018,4,12
atchctr,FI,2018,5,47
atchctr,FI,2018,6,50
atchctr,FI,2018,7,164
atchctr,FI,2018,8,383
atchctr,FI,2018,9,477
atchctr,FI,2018,10,587
atchctr,FI,2018,NA,6
atchctr,FR,2002,0,0
atchctr,FR,2002,1,0
atchctr,FR,2002,2,0
atchctr,FR,2002,3,0
atchctr,FR,2002,4,0
atchctr,FR,2002,5,0
atchctr,FR,2002,6,0
atchctr,FR,2002,7,0
atchctr,FR,2002,8,0
atchctr,FR,2002,9,0
atchctr,FR,2002,10,0
atchctr,FR,2002,NA,1503.0023
atchctr,FR,2004,0,0
atchctr,FR,2004,1,0
atchctr,FR,2004,2,0
atchctr,FR,2004,3,0
atchctr,FR,2004,4,0
atchctr,FR,2004,5,0
atchctr,FR,2004,6,0
atchctr,FR,2004,7,0
atchctr,FR,2004,8,0
atchctr,FR,2004,9,0
atchctr,FR,2004,10,0
atchctr,FR,2004,NA,1805.999
atchctr,FR,2006,0,0
atchctr,FR,2006,1,0
atchctr,FR,2006,2,0
atchctr,FR,2006,3,0
atchctr,FR,2006,4,0
atchctr,FR,2006,5,0
atchctr,FR,2006,6,0
atchctr,FR,2006,7,0
atchctr,FR,2006,8,0
atchctr,FR,2006,9,0
atchctr,FR,2006,10,0
atchctr,FR,2006,NA,1986.0015
atchctr,FR,2008,0,0
atchctr,FR,2008,1,0
atchctr,FR,2008,2,0
atchctr,FR,2008,3,0
atchctr,FR,2008,4,0
atchctr,FR,2008,5,0
atchctr,FR,2008,6,0
atchctr,FR,2008,7,0
atchctr,FR,2008,8,0
atchctr,FR,2008,9,0
atchctr,FR,2008,10,0
atchctr,FR,2008,NA,2072.9991
atchctr,FR,2010,0,0
atchctr,FR,2010,1,0
atchctr,FR,2010,2,0
atchctr,FR,2010,3,0
atchctr,FR,2010,4,0
atchctr,FR,2010,5,0
atchctr,FR,2010,6,0
atchctr,FR,2010,7,0
atchctr,FR,2010,8,0
atchctr,FR,2010,9,0
atchctr,FR,2010,10,0
atchctr,FR,2010,NA,1728
atchctr,FR,2012,0,0
atchctr,FR,2012,1,0
atchctr,FR,2012,2,0
atchctr,FR,2012,3,0
atchctr,FR,2012,4,0
atchctr,FR,2012,5,0
atchctr,FR,2012,6,0
atchctr,FR,2012,7,0
atchctr,FR,2012,8,0
atchctr,FR,2012,9,0
atchctr,FR,2012,10,0
atchctr,FR,2012,NA,1968
atchctr,FR,2014,0,0
atchctr,FR,2014,1,0
atchctr,FR,2014,2,0
atchctr,FR,2014,3,0
atchctr,FR,2014,4,0
atchctr,FR,2014,5,0
atchctr,FR,2014,6,0
atchctr,FR,2014,7,0
atchctr,FR,2014,8,0
atchctr,FR,2014,9,0
atchctr,FR,2014,10,0
atchctr,FR,2014,NA,1917.0000000000007
atchctr,FR,2016,0,11.665342092514026
atchctr,FR,2016,1,2.7944445013999912
atchctr,FR,2016,2,22.21245265007018
atchctr,FR,2016,3,20.942422509193424
atchctr,FR,2016,4,37.051855802536
atchctr,FR,2016,5,131.07073438167575
atchctr,FR,2016,6,110.40563714504245
atchctr,FR,2016,7,250.61453443765632
atchctr,FR,2016,8,549.4830148220062
atchctr,FR,2016,9,375.10238933563227
atchctr,FR,2016,10,555.3282462358475
atchctr,FR,2016,NA,3.3289226293563896
atchctr,FR,2018,0,13.3862372636795
atchctr,FR,2018,1,9.648523509502414
atchctr,FR,2018,2,25.727630734443682
atchctr,FR,2018,3,30.306682497262955
atchctr,FR,2018,4,40.44186550378801
atchctr,FR,2018,5,136.3069566488266
atchctr,FR,2018,6,112.89509373903279
atchctr,FR,2018,7,288.62759387493134
atchctr,FR,2018,8,521.3389143943788
atchctr,FR,2018,9,347.73213344812405
atchctr,FR,2018,10,478.49155107140547
atchctr,FR,2018,NA,5.09680318832397
atchctr,GB,2002,0,0
atchctr,GB,2002,1,0
atchctr,GB,2002,2,0
atchctr,GB,2002,3,0
atchctr,GB,2002,4,0
atchctr,GB,2002,5,0
atchctr,GB,2002,6,0
atchctr,GB,2002,7,0
atchctr,GB,2002,8,0
atchctr,GB,2002,9,0
atchctr,GB,2002,10,0
atchctr,GB,2002,NA,2052.0276999999996
atchctr,GB,2004,0,0
atchctr,GB,2004,1,0
atchctr,GB,2004,2,0
atchctr,GB,2004,3,0
atchctr,GB,2004,4,0
atchctr,GB,2004,5,0
atchctr,GB,2004,6,0
atchctr,GB,2004,7,0
atchctr,GB,2004,8,0
atchctr,GB,2004,9,0
atchctr,GB,2004,10,0
atchctr,GB,2004,NA,1897.0266
atchctr,GB,2006,0,0
atchctr,GB,2006,1,0
atchctr,GB,2006,2,0
atchctr,GB,2006,3,0
atchctr,GB,2006,4,0
atchctr,GB,2006,5,0
atchctr,GB,2006,6,0
atchctr,GB,2006,7,0
atchctr,GB,2006,8,0
atchctr,GB,2006,9,0
atchctr,GB,2006,10,0
atchctr,GB,2006,NA,2393.9947
atchctr,GB,2008,0,0
atchctr,GB,2008,1,0
atchctr,GB,2008,2,0
atchctr,GB,2008,3,0
atchctr,GB,2008,4,0
atchctr,GB,2008,5,0
atchctr,GB,2008,6,0
atchctr,GB,2008,7,0
atchctr,GB,2008,8,0
atchctr,GB,2008,9,0
atchctr,GB,2008,10,0
atchctr,GB,2008,NA,2352.0158
atchctr,GB,2010,0,0
atchctr,GB,2010,1,0
atchctr,GB,2010,2,0
atchctr,GB,2010,3,0
atchctr,GB,2010,4,0
atchctr,GB,2010,5,0
atchctr,GB,2010,6,0
atchctr,GB,2010,7,0
atchctr,GB,2010,8,0
atchctr,GB,2010,9,0
atchctr,GB,2010,10,0
atchctr,GB,2010,NA,2421.9999999999973
atchctr,GB,2012,0,0
atchctr,GB,2012,1,0
atchctr,GB,2012,2,0
atchctr,GB,2012,3,0
atchctr,GB,2012,4,0
atchctr,GB,2012,5,0
atchctr,GB,2012,6,0
atchctr,GB,2012,7,0
atchctr,GB,2012,8,0
atchctr,GB,2012,9,0
atchctr,GB,2012,10,0
atchctr,GB,2012,NA,2286
atchctr,GB,2014,0,0
atchctr,GB,2014,1,0
atchctr,GB,2014,2,0
atchctr,GB,2014,3,0
atchctr,GB,2014,4,0
atchctr,GB,2014,5,0
atchctr,GB,2014,6,0
atchctr,GB,2014,7,0
atchctr,GB,2014,8,0
atchctr,GB,2014,9,0
atchctr,GB,2014,10,0
atchctr,GB,2014,NA,2264.000000000001
atchctr,GB,2016,0,60.6090332269668
atchctr,GB,2016,1,19.863464653491953
atchctr,GB,2016,2,38.19897055625912
atchctr,GB,2016,3,77.51173686981194
atchctr,GB,2016,4,93.30064457654943
atchctr,GB,2016,5,179.789820730686
atchctr,GB,2016,6,182.84573876857738
atchctr,GB,2016,7,306.10108351707424
atchctr,GB,2016,8,415.69995582103684
atchctr,GB,2016,9,258.51050925254793
atchctr,GB,2016,10,316.89195138215985
atchctr,GB,2016,NA,9.677072405815123
atchctr,GB,2018,0,63.16392436449332
atchctr,GB,2018,1,41.26030543164483
atchctr,GB,2018,2,69.31238566604407
atchctr,GB,2018,3,90.67079465225653
atchctr,GB,2018,4,93.7987604927703
atchctr,GB,2018,5,208.33907310546587
atchctr,GB,2018,6,209.93887948554834
atchctr,GB,2018,7,343.398139029881
atchctr,GB,2018,8,462.6304004033472
atchctr,GB,2018,9,250.61815151073154
atchctr,GB,2018,10,363.7377750424726
atchctr,GB,2018,NA,7.13141081534602
atchctr,GR,2002,0,0
atchctr,GR,2002,1,0
atchctr,GR,2002,2,0
atchctr,GR,2002,3,0
atchctr,GR,2002,4,0
atchctr,GR,2002,5,0
atchctr,GR,2002,6,0
atchctr,GR,2002,7,0
atchctr,GR,2002,8,0
atchctr,GR,2002,9,0
atchctr,GR,2002,10,0
atchctr,GR,2002,NA,2566.0382
atchctr,GR,2004,0,0
atchctr,GR,2004,1,0
atchctr,GR,2004,2,0
atchctr,GR,2004,3,0
atchctr,GR,2004,4,0
atchctr,GR,2004,5,0
atchctr,GR,2004,6,0
atchctr,GR,2004,7,0
atchctr,GR,2004,8,0
atchctr,GR,2004,9,0
atchctr,GR,2004,10,0
atchctr,GR,2004,NA,2405.9568
atchctr,GR,2006,0,0
atchctr,GR,2006,1,0
atchctr,GR,2006,2,0
atchctr,GR,2006,3,0
atchctr,GR,2006,4,0
atchctr,GR,2006,5,0
atchctr,GR,2006,6,0
atchctr,GR,2006,7,0
atchctr,GR,2006,8,0
atchctr,GR,2006,9,0
atchctr,GR,2006,10,0
atchctr,GR,2006,NA,0
atchctr,GR,2008,0,0
atchctr,GR,2008,1,0
atchctr,GR,2008,2,0
atchctr,GR,2008,3,0
atchctr,GR,2008,4,0
atchctr,GR,2008,5,0
atchctr,GR,2008,6,0
atchctr,GR,2008,7,0
atchctr,GR,2008,8,0
atchctr,GR,2008,9,0
atchctr,GR,2008,10,0
atchctr,GR,2008,NA,2072.0000000000036
atchctr,GR,2010,0,0
atchctr,GR,2010,1,0
atchctr,GR,2010,2,0
atchctr,GR,2010,3,0
atchctr,GR,2010,4,0
atchctr,GR,2010,5,0
atchctr,GR,2010,6,0
atchctr,GR,2010,7,0
atchctr,GR,2010,8,0
atchctr,GR,2010,9,0
atchctr,GR,2010,10,0
atchctr,GR,2010,NA,2715.000000000001
atchctr,GR,2012,0,0
atchctr,GR,2012,1,0
atchctr,GR,2012,2,0
atchctr,GR,2012,3,0
atchctr,GR,2012,4,0
atchctr,GR,2012,5,0
atchctr,GR,2012,6,0
atchctr,GR,2012,7,0
atchctr,GR,2012,8,0
atchctr,GR,2012,9,0
atchctr,GR,2012,10,0
atchctr,GR,2012,NA,0
atchctr,GR,2014,0,0
atchctr,GR,2014,1,0
atchctr,GR,2014,2,0
atchctr,GR,2014,3,0
atchctr,GR,2014,4,0
atchctr,GR,2014,5,0
atchctr,GR,2014,6,0
atchctr,GR,2014,7,0
atchctr,GR,2014,8,0
atchctr,GR,2014,9,0
atchctr,GR,2014,10,0
atchctr,GR,2014,NA,0
atchctr,GR,2016,0,0
atchctr,GR,2016,1,0
atchctr,GR,2016,2,0
atchctr,GR,2016,3,0
atchctr,GR,2016,4,0
atchctr,GR,2016,5,0
atchctr,GR,2016,6,0
atchctr,GR,2016,7,0
atchctr,GR,2016,8,0
atchctr,GR,2016,9,0
atchctr,GR,2016,10,0
atchctr,GR,2016,NA,0
atchctr,GR,2018,0,0
atchctr,GR,2018,1,0
atchctr,GR,2018,2,0
atchctr,GR,2018,3,0
atchctr,GR,2018,4,0
atchctr,GR,2018,5,0
atchctr,GR,2018,6,0
atchctr,GR,2018,7,0
atchctr,GR,2018,8,0
atchctr,GR,2018,9,0
atchctr,GR,2018,10,0
atchctr,GR,2018,NA,0
atchctr,HR,2002,0,0
atchctr,HR,2002,1,0
atchctr,HR,2002,2,0
atchctr,HR,2002,3,0
atchctr,HR,2002,4,0
atchctr,HR,2002,5,0
atchctr,HR,2002,6,0
atchctr,HR,2002,7,0
atchctr,HR,2002,8,0
atchctr,HR,2002,9,0
atchctr,HR,2002,10,0
atchctr,HR,2002,NA,0
atchctr,HR,2004,0,0
atchctr,HR,2004,1,0
atchctr,HR,2004,2,0
atchctr,HR,2004,3,0
atchctr,HR,2004,4,0
atchctr,HR,2004,5,0
atchctr,HR,2004,6,0
atchctr,HR,2004,7,0
atchctr,HR,2004,8,0
atchctr,HR,2004,9,0
atchctr,HR,2004,10,0
atchctr,HR,2004,NA,0
atchctr,HR,2006,0,0
atchctr,HR,2006,1,0
atchctr,HR,2006,2,0
atchctr,HR,2006,3,0
atchctr,HR,2006,4,0
atchctr,HR,2006,5,0
atchctr,HR,2006,6,0
atchctr,HR,2006,7,0
atchctr,HR,2006,8,0
atchctr,HR,2006,9,0
atchctr,HR,2006,10,0
atchctr,HR,2006,NA,0
atchctr,HR,2008,0,0
atchctr,HR,2008,1,0
atchctr,HR,2008,2,0
atchctr,HR,2008,3,0
atchctr,HR,2008,4,0
atchctr,HR,2008,5,0
atchctr,HR,2008,6,0
atchctr,HR,2008,7,0
atchctr,HR,2008,8,0
atchctr,HR,2008,9,0
atchctr,HR,2008,10,0
atchctr,HR,2008,NA,1483.9984
atchctr,HR,2010,0,0
atchctr,HR,2010,1,0
atchctr,HR,2010,2,0
atchctr,HR,2010,3,0
atchctr,HR,2010,4,0
atchctr,HR,2010,5,0
atchctr,HR,2010,6,0
atchctr,HR,2010,7,0
atchctr,HR,2010,8,0
atchctr,HR,2010,9,0
atchctr,HR,2010,10,0
atchctr,HR,2010,NA,1649.0000000000007
atchctr,HR,2012,0,0
atchctr,HR,2012,1,0
atchctr,HR,2012,2,0
atchctr,HR,2012,3,0
atchctr,HR,2012,4,0
atchctr,HR,2012,5,0
atchctr,HR,2012,6,0
atchctr,HR,2012,7,0
atchctr,HR,2012,8,0
atchctr,HR,2012,9,0
atchctr,HR,2012,10,0
atchctr,HR,2012,NA,0
atchctr,HR,2014,0,0
atchctr,HR,2014,1,0
atchctr,HR,2014,2,0
atchctr,HR,2014,3,0
atchctr,HR,2014,4,0
atchctr,HR,2014,5,0
atchctr,HR,2014,6,0
atchctr,HR,2014,7,0
atchctr,HR,2014,8,0
atchctr,HR,2014,9,0
atchctr,HR,2014,10,0
atchctr,HR,2014,NA,0
atchctr,HR,2016,0,0
atchctr,HR,2016,1,0
atchctr,HR,2016,2,0
atchctr,HR,2016,3,0
atchctr,HR,2016,4,0
atchctr,HR,2016,5,0
atchctr,HR,2016,6,0
atchctr,HR,2016,7,0
atchctr,HR,2016,8,0
atchctr,HR,2016,9,0
atchctr,HR,2016,10,0
atchctr,HR,2016,NA,0
atchctr,HR,2018,0,46.05347750482662
atchctr,HR,2018,1,18.673454423705458
atchctr,HR,2018,2,36.3037878054071
atchctr,HR,2018,3,50.084527058319075
atchctr,HR,2018,4,56.86928350455906
atchctr,HR,2018,5,190.84261963612792
atchctr,HR,2018,6,105.72981814007294
atchctr,HR,2018,7,176.97545702400777
atchctr,HR,2018,8,257.8374723657407
atchctr,HR,2018,9,177.2570670359182
atchctr,HR,2018,10,687.626455439779
atchctr,HR,2018,NA,5.714761253042755
atchctr,HU,2002,0,0
atchctr,HU,2002,1,0
atchctr,HU,2002,2,0
atchctr,HU,2002,3,0
atchctr,HU,2002,4,0
atchctr,HU,2002,5,0
atchctr,HU,2002,6,0
atchctr,HU,2002,7,0
atchctr,HU,2002,8,0
atchctr,HU,2002,9,0
atchctr,HU,2002,10,0
atchctr,HU,2002,NA,1685
atchctr,HU,2004,0,0
atchctr,HU,2004,1,0
atchctr,HU,2004,2,0
atchctr,HU,2004,3,0
atchctr,HU,2004,4,0
atchctr,HU,2004,5,0
atchctr,HU,2004,6,0
atchctr,HU,2004,7,0
atchctr,HU,2004,8,0
atchctr,HU,2004,9,0
atchctr,HU,2004,10,0
atchctr,HU,2004,NA,1497.9874
atchctr,HU,2006,0,0
atchctr,HU,2006,1,0
atchctr,HU,2006,2,0
atchctr,HU,2006,3,0
atchctr,HU,2006,4,0
atchctr,HU,2006,5,0
atchctr,HU,2006,6,0
atchctr,HU,2006,7,0
atchctr,HU,2006,8,0
atchctr,HU,2006,9,0
atchctr,HU,2006,10,0
atchctr,HU,2006,NA,1517.9994
atchctr,HU,2008,0,0
atchctr,HU,2008,1,0
atchctr,HU,2008,2,0
atchctr,HU,2008,3,0
atchctr,HU,2008,4,0
atchctr,HU,2008,5,0
atchctr,HU,2008,6,0
atchctr,HU,2008,7,0
atchctr,HU,2008,8,0
atchctr,HU,2008,9,0
atchctr,HU,2008,10,0
atchctr,HU,2008,NA,1544.0043999999998
atchctr,HU,2010,0,0
atchctr,HU,2010,1,0
atchctr,HU,2010,2,0
atchctr,HU,2010,3,0
atchctr,HU,2010,4,0
atchctr,HU,2010,5,0
atchctr,HU,2010,6,0
atchctr,HU,2010,7,0
atchctr,HU,2010,8,0
atchctr,HU,2010,9,0
atchctr,HU,2010,10,0
atchctr,HU,2010,NA,1560.9999999999986
atchctr,HU,2012,0,0
atchctr,HU,2012,1,0
atchctr,HU,2012,2,0
atchctr,HU,2012,3,0
atchctr,HU,2012,4,0
atchctr,HU,2012,5,0
atchctr,HU,2012,6,0
atchctr,HU,2012,7,0
atchctr,HU,2012,8,0
atchctr,HU,2012,9,0
atchctr,HU,2012,10,0
atchctr,HU,2012,NA,2013.9999999999998
atchctr,HU,2014,0,0
atchctr,HU,2014,1,0
atchctr,HU,2014,2,0
atchctr,HU,2014,3,0
atchctr,HU,2014,4,0
atchctr,HU,2014,5,0
atchctr,HU,2014,6,0
atchctr,HU,2014,7,0
atchctr,HU,2014,8,0
atchctr,HU,2014,9,0
atchctr,HU,2014,10,0
atchctr,HU,2014,NA,1698
atchctr,HU,2016,0,5.570387680802453
atchctr,HU,2016,1,4.703005868046737
atchctr,HU,2016,2,12.10554400452508
atchctr,HU,2016,3,30.56828006304226
atchctr,HU,2016,4,29.644116723098044
atchctr,HU,2016,5,97.26318203586874
atchctr,HU,2016,6,92.09602933256988
atchctr,HU,2016,7,148.6915495186349
atchctr,HU,2016,8,270.3438157746662
atchctr,HU,2016,9,186.570915072339
atchctr,HU,2016,10,730.3944068078448
atchctr,HU,2016,NA,6.04892220165657
atchctr,HU,2018,0,4.364709879013592
atchctr,HU,2018,1,26.341715898066777
atchctr,HU,2018,2,30.341809932383676
atchctr,HU,2018,3,61.04371429961405
atchctr,HU,2018,4,51.99150664373465
atchctr,HU,2018,5,109.16495812557841
atchctr,HU,2018,6,116.68836252045396
atchctr,HU,2018,7,207.1243102778085
